belongs_to_collection,has_homepage,in_english,topStudio,usa_produced,lang,topLeadActor,has_tagline,has_keywords,topLeadDirector,topLeadExecProd,topLeadProducer,topLeadComposer,topLeadDirectorPhoto,topLeadEditor,log_budget_processed,log_num_genres,log_genre_rank,log_overview_len,log_num_studios,log_numTopStudios,log_num_production_countries,log_month,log_season,log_year,log_day_of_week,log_week_of_year,log_runtime_processed,log_num_languages,log_title_len,log_num_cast,log_numTopActors,log_num_crew,log_num_male_crew,log_num_female_crew,log_numTopDirectors,log_numTopExecProd,log_numTopProducers,log_numTopComposers,log_numTopDirectorsPhoto,log_numTopEditors,log_year_to_budget_ratio,log_cast_to_budget_ratio,log_topActor_to_budget_ratio
0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,16.454567959008102,2.0794415416798357,2.70805020110221,5.87493073085203,1.3862943611198906,0.0,1.0986122886681098,2.1972245773362196,0.0,7.60489448081162,1.791759469228055,3.5553480614894135,4.553876891600541,1.0986122886681098,2.302585092994046,1.791759469228055,0.0,1.3862943611198906,1.0986122886681098,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,8.850314885651398,14.845130332288226,0.0
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,16.588099342704055,1.3862943611198906,2.772588722239781,5.214935757608986,1.0986122886681098,0.0,1.0986122886681098,2.1972245773362196,0.0,7.6093665379542115,1.6094379124341003,3.4965075614664802,4.6913478822291435,1.0986122886681098,2.4849066497880004,2.302585092994046,0.0,2.0794415416798357,1.0986122886681098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.979354643075462,14.390875265367677,0.0
0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,14.077875591662238,0.6931471805599453,1.6094379124341003,4.882801922586371,0.0,0.0,0.0,1.0986122886681098,1.0986122886681098,7.604396348796338,1.3862943611198906,2.1972245773362196,4.912654885736052,1.0986122886681098,3.091042453358316,2.1972245773362196,0.0,1.0986122886681098,1.0986122886681098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.475518741513084,11.998439434579149,0.0
0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,16.588099342704055,1.3862943611198906,2.302585092994046,6.156978985585555,1.0986122886681098,0.0,0.6931471805599453,2.3978952727983707,1.0986122886681098,7.59890045687141,1.791759469228055,3.713572066704308,4.574710978503383,0.6931471805599453,3.091042453358316,3.044522437723423,0.0,1.6094379124341003,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.98982463060725,13.592368256649284,0.0
1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,18.683045016112164,1.0986122886681098,2.772588722239781,4.867534450455582,1.791759469228055,1.0986122886681098,0.6931471805599453,2.1972245773362196,0.0,7.607381425639791,1.3862943611198906,3.4965075614664802,4.795790545596741,1.0986122886681098,2.8903717578961645,3.4657359027997265,0.6931471805599453,4.634728988229636,3.091042453358316,2.1972245773362196,0.0,0.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,11.076175954003537,15.24905804239622,18.683045016112164
0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,12.577639650232573,1.0986122886681098,2.995732273553991,5.733341276897746,0.6931471805599453,0.0,0.6931471805599453,1.6094379124341003,0.0,7.615298339825815,1.791759469228055,2.70805020110221,4.454347296253507,0.0,2.995732273553991,2.3978952727983707,0.0,2.302585092994046,1.791759469228055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.969799602353112,10.275085591132715,0.0
1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,19.06253463538792,0.6931471805599453,2.772588722239781,4.5217885770490405,2.3978952727983707,1.3862943611198906,1.0986122886681098,1.6094379124341003,0.0,7.60887062919126,1.3862943611198906,2.70805020110221,4.927253685157205,0.6931471805599453,2.302585092994046,3.970291913552122,1.791759469228055,4.59511985013459,3.091042453358316,1.9459101490553132,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,0.0,0.6931471805599453,11.4541707609509,15.111291185227506,17.453096744006448
0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,14.77102238760702,1.0986122886681098,2.6390573296152584,5.937536205082426,1.0986122886681098,0.0,0.6931471805599453,1.0986122886681098,1.0986122886681098,7.5883236773352225,1.6094379124341003,1.9459101490553132,4.543294782270004,1.0986122886681098,2.772588722239781,3.258096538021482,0.0,2.5649493574615367,2.1972245773362196,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,7.183963725697632,11.552155793461898,0.0
0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,12.429220196836383,1.0986122886681098,2.302585092994046,5.986452005284438,1.0986122886681098,0.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,7.611842399580417,1.6094379124341003,1.3862943611198906,4.23410650459726,0.6931471805599453,2.0794415416798357,3.5553480614894135,0.0,2.5649493574615367,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8259199789512435,8.90299166298106,0.0
0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,14.914123179965662,1.3862943611198906,1.6094379124341003,5.855071922202427,1.0986122886681098,0.0,1.0986122886681098,2.3978952727983707,1.0986122886681098,7.629489916393995,1.0986122886681098,3.713572066704308,5.087596335232384,1.3862943611198906,3.367295829986474,2.772588722239781,0.0,2.4849066497880004,2.3978952727983707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.2858043886841015,12.206077645517674,0.0
0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,16.588099342704055,0.6931471805599453,1.6094379124341003,5.41610040220442,1.6094379124341003,0.0,1.3862943611198906,2.302585092994046,0.6931471805599453,7.605890001053122,1.6094379124341003,3.6888794541139363,4.795790545596741,1.3862943611198906,2.6390573296152584,3.091042453358316,0.0,2.302585092994046,1.0986122886681098,1.0986122886681098,0.0,0.0,0.0,0.0,0.0,0.0,8.98283247000681,13.543578154979771,0.0
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,16.588099342704055,1.0986122886681098,2.4849066497880004,5.598421958998375,0.6931471805599453,0.0,0.6931471805599453,2.0794415416798357,1.3862943611198906,7.601901959875166,1.791759469228055,3.367295829986474,5.0689042022202315,0.6931471805599453,2.0794415416798357,2.0794415416798357,0.0,1.9459101490553132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.98682200030066,14.642189568648647,0.0
0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,16.588099342704055,0.6931471805599453,2.302585092994046,5.683579767338681,0.0,0.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,7.596392304064196,1.791759469228055,1.0986122886681098,4.5217885770490405,1.0986122886681098,2.3978952727983707,2.302585092994046,0.0,0.6931471805599453,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.992333729751588,14.390875265367677,0.0
0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,16.588099342704055,1.3862943611198906,2.3978952727983707,4.290459441148391,1.6094379124341003,0.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,7.605890001053122,1.791759469228055,1.0986122886681098,4.477336814478207,1.0986122886681098,2.3978952727983707,2.6390573296152584,1.0986122886681098,2.8903717578961645,2.302585092994046,0.6931471805599453,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,8.98283247000681,14.023150735242188,15.894952224644102
1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,16.588099342704055,1.6094379124341003,2.995732273553991,5.8998973535824915,0.6931471805599453,0.6931471805599453,0.6931471805599453,2.1972245773362196,0.0,7.604396348796338,1.0986122886681098,3.4965075614664802,4.30406509320417,1.0986122886681098,2.995732273553991,2.302585092994046,0.0,2.302585092994046,1.9459101490553132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.984326678823386,14.390875265367677,0.0
0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,16.588099342704055,1.0986122886681098,1.6094379124341003,6.898714534329988,0.6931471805599453,0.0,0.6931471805599453,2.3978952727983707,1.0986122886681098,7.59890045687141,1.791759469228055,3.784189633918261,4.7535901911063645,0.6931471805599453,2.5649493574615367,2.9444389791664403,0.0,1.791759469228055,1.0986122886681098,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.0,8.98982463060725,13.697728647307258,0.0
0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,16.410765339548004,1.3862943611198906,2.772588722239781,6.1903154058531475,0.0,0.0,0.0,2.5649493574615367,0.0,7.606387389772652,1.3862943611198906,3.970291913552122,4.61512051684126,0.6931471805599453,2.9444389791664403,2.772588722239781,0.0,1.0986122886681098,1.0986122886681098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.805025252619144,13.702716183221288,0.0
0,0,1,0,1,1,0,1,1,0,0,0,1,0,0,17.989897843244528,1.3862943611198906,2.995732273553991,5.981414211254481,1.3862943611198906,0.0,0.6931471805599453,2.5649493574615367,0.0,7.59890045687141,1.791759469228055,3.9318256327243257,4.653960350157523,1.0986122886681098,2.0794415416798357,3.295836866004329,0.6931471805599453,2.833213344056216,2.70805020110221,0.0,0.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.0,10.39152919037264,14.731801689838349,17.989897843244528
0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,16.588099342704055,1.3862943611198906,2.3978952727983707,5.583496308781699,1.791759469228055,0.0,0.6931471805599453,2.0794415416798357,1.3862943611198906,7.6093665379542115,1.3862943611198906,3.332204510175204,4.59511985013459,0.6931471805599453,1.6094379124341003,3.713572066704308,0.6931471805599453,4.927253685157205,3.295836866004329,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,8.979354643075462,12.899222326086994,16.588099342704055
0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,17.370858648025116,1.3862943611198906,2.3978952727983707,5.389071729816501,1.0986122886681098,0.0,1.0986122886681098,2.3978952727983707,1.0986122886681098,7.601901959875166,1.791759469228055,3.7612001156935624,4.812184355372417,1.3862943611198906,2.302585092994046,3.295836866004329,0.6931471805599453,4.189654742026425,2.995732273553991,2.0794415416798357,0.0,0.0,0.6931471805599453,0.6931471805599453,0.0,0.6931471805599453,9.769513454664303,14.112762824289073,17.370858648025116
0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,15.424948670398354,1.3862943611198906,1.791759469228055,5.303304908059076,2.1972245773362196,0.0,1.791759469228055,2.302585092994046,0.6931471805599453,7.607878073278507,0.6931471805599453,3.6888794541139363,4.584967478670572,0.6931471805599453,1.791759469228055,3.5553480614894135,0.0,3.2188758248682006,2.5649493574615367,1.791759469228055,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,7.817969563736948,11.898594745759093,0.0
0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,13.883170141017091,1.6094379124341003,2.302585092994046,6.5337888379333435,1.0986122886681098,0.0,0.6931471805599453,1.791759469228055,0.6931471805599453,7.6004023345004,1.6094379124341003,3.1354942159291497,4.564348191467836,0.6931471805599453,2.6390573296152584,1.791759469228055,0.0,2.5649493574615367,1.791759469228055,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,6.285132795731004,12.273735966890268,0.0
1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,14.914123179965662,1.6094379124341003,0.6931471805599453,4.605170185988092,1.6094379124341003,0.0,0.6931471805599453,2.302585092994046,0.6931471805599453,7.602401335665818,0.6931471805599453,3.6109179126442243,4.499809670330265,0.6931471805599453,2.3978952727983707,0.0,0.0,2.302585092994046,1.791759469228055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.312887997522675,0.0,0.0
0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,17.370858648025116,1.6094379124341003,2.772588722239781,5.855071922202427,1.791759469228055,0.0,0.6931471805599453,1.3862943611198906,1.3862943611198906,7.608374474380783,1.791759469228055,2.6390573296152584,4.709530201312334,0.6931471805599453,2.1972245773362196,4.060443010546419,0.6931471805599453,3.9318256327243257,2.302585092994046,1.791759469228055,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,9.763038087376797,13.32780898018924,17.370858648025116
0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,16.496532155171714,1.6094379124341003,2.4849066497880004,5.442417710521793,0.6931471805599453,0.6931471805599453,0.6931471805599453,1.0986122886681098,1.0986122886681098,7.597897950521784,1.6094379124341003,1.9459101490553132,4.624972813284271,1.3862943611198906,2.6390573296152584,3.4339872044851463,0.0,3.8066624897703196,2.8903717578961645,1.791759469228055,0.6931471805599453,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,0.0,8.899272263998872,13.095336759808818,0.0
0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,15.424948670398354,1.3862943611198906,1.6094379124341003,5.6240175061873385,1.9459101490553132,0.0,1.0986122886681098,1.791759469228055,0.6931471805599453,7.601402334583733,1.6094379124341003,3.044522437723423,4.709530201312334,0.6931471805599453,2.5649493574615367,2.8903717578961645,0.0,2.8903717578961645,2.302585092994046,1.3862943611198906,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,7.824445930877619,12.591738526336378,0.0
0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,16.705882371415992,1.0986122886681098,2.833213344056216,4.969813299576001,1.791759469228055,0.0,1.0986122886681098,1.0986122886681098,1.0986122886681098,7.606387389772652,1.0986122886681098,2.0794415416798357,4.394449154672439,1.3862943611198906,2.772588722239781,1.0986122886681098,0.0,4.007333185232471,2.0794415416798357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.100103975239726,16.012735246411598,0.0
0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,15.607270193858982,1.3862943611198906,1.6094379124341003,5.37989735354046,2.0794415416798357,0.0,1.0986122886681098,2.3978952727983707,1.0986122886681098,7.6093665379542115,1.3862943611198906,3.7612001156935624,4.663439094112067,1.3862943611198906,2.833213344056216,3.258096538021482,0.6931471805599453,3.9318256327243257,2.1972245773362196,1.0986122886681098,0.0,0.0,0.0,0.0,0.0,0.0,7.998735341565711,12.388398368982115,15.607270193858982
1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,18.390221546776935,1.3862943611198906,2.772588722239781,5.420534999272286,1.3862943611198906,1.0986122886681098,0.6931471805599453,1.0986122886681098,1.0986122886681098,7.609862200913554,1.0986122886681098,2.302585092994046,4.927253685157205,1.0986122886681098,1.791759469228055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.78087579211169,0.0,0.0
0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,16.213405921671733,1.0986122886681098,2.4849066497880004,4.762173934797756,0.6931471805599453,0.6931471805599453,0.6931471805599453,2.5649493574615367,0.0,7.597897950521784,1.791759469228055,3.9318256327243257,4.77912349311153,0.6931471805599453,3.332204510175204,3.258096538021482,0.6931471805599453,1.3862943611198906,1.3862943611198906,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,8.616190675956588,12.994532278619134,16.213405921671733
0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,16.588099342704055,1.0986122886681098,0.6931471805599453,6.052089168924417,0.0,0.0,0.0,2.4849066497880004,1.3862943611198906,7.605392364814935,1.3862943611198906,3.871201010907891,4.663439094112067,0.6931471805599453,3.2188758248682006,2.302585092994046,0.0,0.6931471805599453,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.98333029151797,14.390875265367677,0.0
0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,16.588099342704055,1.3862943611198906,2.302585092994046,6.535241271013659,1.0986122886681098,0.0,0.6931471805599453,1.6094379124341003,0.0,7.600902459542082,1.791759469228055,2.772588722239781,4.6443908991413725,0.6931471805599453,2.833213344056216,2.1972245773362196,0.6931471805599453,2.0794415416798357,1.6094379124341003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.987821875399616,14.508658238524095,16.588099342704055
0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,16.588099342704055,1.0986122886681098,1.6094379124341003,4.04305126783455,1.0986122886681098,0.0,1.0986122886681098,1.791759469228055,0.6931471805599453,7.604396348796338,1.791759469228055,2.9444389791664403,4.624972813284271,0.6931471805599453,2.3978952727983707,3.367295829986474,0.0,3.2188758248682006,2.0794415416798357,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.0,8.984326678823386,13.25589652002732,0.0
1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,16.213405921671733,1.6094379124341003,2.3978952727983707,6.042632833682381,1.0986122886681098,0.6931471805599453,1.0986122886681098,1.791759469228055,0.6931471805599453,7.590852123688581,1.791759469228055,3.091042453358316,4.770684624465665,1.0986122886681098,1.791759469228055,2.3978952727983707,0.0,3.4339872044851463,3.044522437723423,1.0986122886681098,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,0.0,0.0,8.623238778069288,13.910821646859095,0.0
0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,14.731801689838349,0.6931471805599453,2.3978952727983707,5.929589143389895,0.6931471805599453,0.0,0.6931471805599453,1.3862943611198906,1.3862943611198906,7.6324011266014535,1.3862943611198906,2.6390573296152584,4.787491742782046,0.6931471805599453,2.302585092994046,2.833213344056216,0.0,2.8903717578961645,2.3978952727983707,1.6094379124341003,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,7.100709636476849,11.959218967578169,0.0
0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,15.424948670398354,1.3862943611198906,2.772588722239781,4.74493212836325,1.3862943611198906,0.0,0.6931471805599453,1.3862943611198906,1.3862943611198906,7.591861714889934,1.0986122886681098,2.5649493574615367,4.605170185988092,1.0986122886681098,2.3978952727983707,2.4849066497880004,0.0,1.0986122886681098,1.0986122886681098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.833987545233328,13.027055397597584,0.0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,14.585285853876337,0.6931471805599453,1.6094379124341003,5.8998973535824915,2.302585092994046,0.0,1.6094379124341003,2.3978952727983707,1.0986122886681098,7.607878073278507,1.791759469228055,3.784189633918261,4.394449154672439,0.6931471805599453,1.3862943611198906,2.3978952727983707,0.0,3.6109179126442243,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.978835786035505,12.282704928927695,0.0
1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,15.76142084987672,1.0986122886681098,2.302585092994046,6.0112671744041615,0.6931471805599453,0.0,1.3862943611198906,1.9459101490553132,1.0986122886681098,7.59890045687141,1.791759469228055,3.1780538303479458,4.727387818712341,0.6931471805599453,1.791759469228055,2.70805020110221,0.0,2.4849066497880004,1.9459101490553132,1.0986122886681098,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,8.16330633709084,13.122365377402328,0.0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,16.588099342704055,0.6931471805599453,1.6094379124341003,6.915723448631314,1.791759469228055,0.0,0.6931471805599453,2.0794415416798357,1.3862943611198906,7.601402334583733,1.3862943611198906,3.367295829986474,4.983606621708336,1.0986122886681098,3.1354942159291497,1.791759469228055,0.0,2.0794415416798357,1.3862943611198906,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,8.987321812850125,14.978661680269907,0.0
0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,16.19793901568745,1.0986122886681098,1.6094379124341003,5.5134287461649825,1.6094379124341003,0.0,0.6931471805599453,1.3862943611198906,1.3862943611198906,7.60688453121963,1.791759469228055,2.4849066497880004,4.672828834461906,0.6931471805599453,2.0794415416798357,3.1354942159291497,0.0,1.791759469228055,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.59173718414881,13.106898501175248,0.0
0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,16.40777580092307,1.0986122886681098,2.302585092994046,6.093569770045136,1.6094379124341003,0.0,1.6094379124341003,1.791759469228055,0.6931471805599453,7.60887062919126,1.3862943611198906,3.091042453358316,4.77912349311153,1.3862943611198906,1.791759469228055,3.5553480614894135,0.6931471805599453,2.0794415416798357,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.799552063672586,12.881417746363553,16.40777580092307
0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,17.822843761378564,1.3862943611198906,2.772588722239781,5.236441962829949,0.6931471805599453,0.6931471805599453,0.6931471805599453,2.3978952727983707,1.0986122886681098,7.607878073278507,1.6094379124341003,3.7376696182833684,4.90527477843843,1.0986122886681098,2.833213344056216,2.8903717578961645,0.6931471805599453,4.454347296253507,2.772588722239781,1.3862943611198906,0.6931471805599453,0.0,0.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,10.21549891688719,14.98963070823139,17.822843761378564
0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,16.811242881518265,1.3862943611198906,1.6094379124341003,4.709530201312334,2.1972245773362196,0.0,1.3862943611198906,1.3862943611198906,1.3862943611198906,7.60887062919126,1.0986122886681098,2.70805020110221,4.736198448394496,0.6931471805599453,2.4849066497880004,3.332204510175204,0.0,3.7612001156935624,2.4849066497880004,1.791759469228055,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,9.202969102062541,13.515407315513025,0.0
1,0,1,1,1,1,0,1,1,0,0,0,0,1,0,15.424948670398354,1.3862943611198906,2.3978952727983707,5.602118820879701,1.0986122886681098,0.0,0.6931471805599453,1.9459101490553132,1.0986122886681098,7.592870287844818,1.791759469228055,3.1354942159291497,4.736198448394496,0.6931471805599453,2.302585092994046,3.091042453358316,0.0,2.302585092994046,2.1972245773362196,0.0,0.0,0.0,0.0,0.6931471805599453,0.6931471805599453,0.0,7.832978863253587,12.380430232666132,0.0
1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,16.588099342704055,1.791759469228055,1.6094379124341003,5.921578419643816,2.1972245773362196,0.0,1.3862943611198906,2.302585092994046,0.6931471805599453,7.605890001053122,1.791759469228055,3.6635616461296463,4.867534450455582,1.3862943611198906,3.4011973816621555,2.8903717578961645,0.0,3.4965075614664802,1.6094379124341003,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,8.98283247000681,13.754886998647274,0.0
0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1.791759469228055,1.3862943611198906,1.6094379124341003,5.993961427306569,0.0,0.0,1.3862943611198906,0.6931471805599453,0.6931471805599453,7.600902459542082,1.791759469228055,3.9889840465642745,4.955827057601261,1.0986122886681098,2.9444389791664403,0.0,0.0,1.0986122886681098,1.0986122886681098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024981277043553537,0.0,0.0
0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,15.068273812173887,0.6931471805599453,2.302585092994046,5.3612921657094255,0.6931471805599453,0.0,0.6931471805599453,2.4849066497880004,1.3862943611198906,7.6004023345004,1.3862943611198906,3.8918202981106265,4.51085950651685,0.6931471805599453,2.3978952727983707,2.4849066497880004,0.0,1.0986122886681098,1.0986122886681098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.468942261517045,12.670381396513475,0.0
0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,17.216707972959764,0.6931471805599453,2.302585092994046,5.6240175061873385,1.6094379124341003,0.0,0.6931471805599453,1.6094379124341003,0.0,7.603897968521881,1.791759469228055,2.833213344056216,4.68213122712422,0.6931471805599453,2.772588722239781,2.70805020110221,0.0,3.5263605246161616,2.1972245773362196,1.6094379124341003,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,9.613375430985846,14.577651076677729,0.0
0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,7.824445930877619,1.0986122886681098,1.6094379124341003,5.313205979041787,0.0,0.0,0.6931471805599453,1.3862943611198906,1.3862943611198906,7.60489448081162,0.6931471805599453,2.4849066497880004,4.3694478524670215,0.6931471805599453,2.3978952727983707,2.4849066497880004,0.0,1.791759469228055,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8089906738943101,5.430541086359215,0.0
0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,15.150511887854474,1.6094379124341003,2.772588722239781,5.937536205082426,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,7.6251071482389,1.791759469228055,1.6094379124341003,4.844187086458591,0.6931471805599453,3.4965075614664802,3.258096538021482,0.0,3.4011973816621555,2.833213344056216,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,7.5264314407256645,11.931642378754141,0.0
0,0,1,0,1,1,0,1,1,0,1,0,0,0,0,16.588099342704055,1.6094379124341003,2.772588722239781,5.921578419643816,1.0986122886681098,0.6931471805599453,0.6931471805599453,2.1972245773362196,0.0,7.596392304064196,1.791759469228055,3.4965075614664802,4.727387818712341,0.6931471805599453,2.4849066497880004,3.044522437723423,0.6931471805599453,2.9444389791664403,2.6390573296152584,1.0986122886681098,0.0,1.0986122886681098,0.6931471805599453,0.0,0.6931471805599453,0.0,8.992333729751588,13.592368256649284,16.588099342704055
0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,16.454567959008102,0.6931471805599453,1.6094379124341003,5.075173815233827,1.6094379124341003,0.0,0.6931471805599453,2.302585092994046,0.6931471805599453,7.60688453121963,1.791759469228055,3.6888794541139363,5.0106352940962555,0.6931471805599453,2.1972245773362196,3.1354942159291497,0.6931471805599453,3.258096538021482,2.3978952727983707,1.0986122886681098,0.0,0.0,0.0,0.0,0.0,0.0,8.848324130348376,13.363527005648553,16.454567959008102
0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,15.201805169084134,1.0986122886681098,2.3978952727983707,5.805134968916488,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,7.605392364814935,1.9459101490553132,1.6094379124341003,4.7535901911063645,0.6931471805599453,3.044522437723423,2.772588722239781,0.0,2.5649493574615367,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.597412312312698,12.493758467974924,0.0
0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,16.588099342704055,1.0986122886681098,0.6931471805599453,5.929589143389895,0.6931471805599453,0.0,0.6931471805599453,2.3978952727983707,1.0986122886681098,7.602401335665818,1.0986122886681098,3.784189633918261,5.017279836814924,1.0986122886681098,2.0794415416798357,1.6094379124341003,0.0,2.0794415416798357,1.6094379124341003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.986322437501409,15.201805169084134,0.0
0,0,1,1,1,1,0,1,1,1,0,1,0,0,1,18.72078534381011,1.6094379124341003,2.772588722239781,5.356586274672012,1.791759469228055,0.0,1.6094379124341003,2.0794415416798357,1.3862943611198906,7.604396348796338,1.6094379124341003,3.4339872044851463,4.90527477843843,1.0986122886681098,2.3978952727983707,2.995732273553991,0.6931471805599453,4.189654742026425,3.1354942159291497,1.6094379124341003,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,1.3862943611198906,11.116902227029684,15.776346497976993,18.72078534381011
0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,16.588099342704055,1.0986122886681098,1.6094379124341003,6.678342114654332,0.6931471805599453,0.0,0.6931471805599453,2.3978952727983707,1.0986122886681098,7.607381425639791,0.6931471805599453,3.7376696182833684,4.718498871295094,0.6931471805599453,1.9459101490553132,3.1780538303479458,0.0,2.5649493574615367,1.791759469228055,1.0986122886681098,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,8.981340491078557,13.452606501773872,0.0
